14.2,0.667,0.98098,0.01902
14.2,0.668,0.97732,0.02268
14.2,0.669,0.96887,0.03113
14.2,0.67,0.9539,0.0461
14.2,0.671,0.93247,0.06753
14.2,0.672,0.90656,0.09344
14.2,0.673,0.87867,0.12133
14.2,0.674,0.85049,0.14951
