14.2,0.683,0.55297,0.44703
14.2,0.684,0.51295,0.48705
14.2,0.685,0.47512,0.52488
14.2,0.686,0.43831,0.56169
14.2,0.687,0.4016,0.5984
14.2,0.688,0.36348,0.63652
14.2,0.689,0.32151,0.67849
14.2,0.69,0.27351,0.72649
