14.2,0.651,0.99015,0.00985003
14.2,0.652,0.98802,0.01198
14.2,0.653,0.98585,0.01415
14.2,0.654,0.98437,0.01563
14.2,0.655,0.98394,0.01606
14.2,0.656,0.98457,0.01543
14.2,0.657,0.98591,0.01409
14.2,0.658,0.98745,0.01255
