14.2,0.627,0.98336,0.01664
14.2,0.628,0.9851,0.0149
14.2,0.629,0.98527,0.01473
14.2,0.63,0.98356,0.01644
14.2,0.631,0.98043,0.01957
14.2,0.632,0.97694,0.02306
14.2,0.633,0.9743,0.0257
14.2,0.634,0.97346,0.02654
