1.24	2.6460649535603154e-11
1.240274	2.67668e-11
1.240597	2.7074e-11
1.24092	2.70277e-11
1.241243	2.69113e-11
1.241567	2.70822e-11
1.24189	2.67733e-11
1.242213	2.67428e-11
1.242536	2.62655e-11
1.242859	2.63531e-11
1.243182	2.65743e-11
1.243505	2.5704e-11
1.243828	2.55081e-11
1.244151	2.62217e-11
1.244474	2.66644e-11
1.244797	2.70908e-11
1.24512	2.68691e-11
1.245443	2.69429e-11
1.245766	2.68366e-11
1.246089	2.65887e-11
1.246412	2.66185e-11
1.246735	2.71584e-11
1.247058	2.71807e-11
1.247381	2.70873e-11
1.247704	2.69418e-11
1.248027	2.67841e-11
1.24835	2.67856e-11
1.248672	2.68171e-11
1.248995	2.68074e-11
1.249318	2.6964e-11
1.249641	2.6773e-11
1.249964	2.67714e-11
1.250287	2.67528e-11
1.25061	2.68738e-11
1.250933	2.69314e-11
1.251256	2.68026e-11
1.251579	2.66556e-11
1.251902	2.688e-11
1.252225	2.64601e-11
1.252548	2.58533e-11
1.25287	2.59989e-11
1.253193	2.66315e-11
1.253516	2.65729e-11
1.253839	2.67278e-11
1.254162	2.66453e-11
1.254485	2.6708e-11
1.254808	2.6633e-11
1.255131	2.6705e-11
1.255453	2.6626e-11
1.255776	2.64475e-11
1.256099	2.62126e-11
1.256422	2.64512e-11
1.256745	2.66235e-11
1.257068	2.6641e-11
1.25739	2.63251e-11
1.257713	2.64813e-11
1.258036	2.65234e-11
1.258359	2.61532e-11
1.258682	2.57436e-11
1.259004	2.60202e-11
1.259327	2.63607e-11
1.25965	2.65113e-11
1.259973	2.64203e-11
1.260296	2.63916e-11
1.260618	2.6194e-11
1.260941	2.64669e-11
1.261264	2.62129e-11
1.261587	2.53799e-11
1.261909	2.52678e-11
1.262232	2.58095e-11
1.262555	2.60129e-11
1.262878	2.59026e-11
1.2632	2.54755e-11
1.263523	2.55973e-11
1.263846	2.55487e-11
1.264169	2.51608e-11
1.264491	2.57592e-11
1.264814	2.6139e-11
1.265137	2.53754e-11
1.26546	2.55199e-11
1.265782	2.5821e-11
1.266105	2.59935e-11
1.266428	2.60914e-11
1.26675	2.61146e-11
1.267073	2.59599e-11
1.267396	2.59197e-11
1.267718	2.56265e-11
1.268041	2.48377e-11
1.268364	2.38702e-11
1.268686	2.44925e-11
1.269009	2.56972e-11
1.269332	2.61999e-11
1.269655	2.61086e-11
1.269977	2.61144e-11
1.2703	2.62272e-11
1.270622	2.62965e-11
1.270945	2.62147e-11
1.271268	2.63629e-11
1.27159	2.60184e-11
1.271913	2.5997e-11
1.272236	2.60327e-11
1.272558	2.61727e-11
1.272881	2.59855e-11
1.273203	2.60593e-11
1.273526	2.5861e-11
1.273849	2.55786e-11
1.274171	2.52379e-11
1.274494	2.5541e-11
1.274817	2.55561e-11
1.275139	2.55714e-11
1.275462	2.56837e-11
1.275784	2.59546e-11
1.276107	2.57503e-11
1.27643	2.57315e-11
1.276752	2.56219e-11
1.277075	2.55888e-11
1.277397	2.56155e-11
1.27772	2.57159e-11
1.278042	2.55783e-11
1.278365	2.57121e-11
1.278687	2.56687e-11
1.27901	2.56541e-11
1.279333	2.54034e-11
1.279655	2.55679e-11
1.279978	2.55098e-11
1.2803	2.54725e-11
1.280623	2.53597e-11
1.280945	2.49526e-11
1.281268	2.45088e-11
1.28159	2.43766e-11
1.281913	2.30824e-11
1.282235	2.25179e-11
1.282558	2.30402e-11
1.282881	2.39709e-11
1.283203	2.44638e-11
1.283525	2.48926e-11
1.283848	2.50834e-11
1.284171	2.50997e-11
1.284493	2.50582e-11
1.284816	2.5078e-11
1.285138	2.49365e-11
1.28546	2.5333e-11
1.285783	2.54027e-11
1.286106	2.55714e-11
1.286428	2.54552e-11
1.28675	2.55263e-11
1.287073	2.53761e-11
1.287395	2.54154e-11
1.287718	2.52968e-11
1.28804	2.51375e-11
1.288363	2.49304e-11
1.288685	2.51573e-11
1.289008	2.52546e-11
1.28933	2.53525e-11
1.289653	2.52475e-11
1.289975	2.4546e-11
1.290297	2.37588e-11
1.29062	2.45408e-11
1.290942	2.50827e-11
1.291265	2.48861e-11
1.291587	2.49191e-11
1.29191	2.50089e-11
1.292232	2.49442e-11
1.292554	2.52333e-11
1.292877	2.51137e-11
1.293199	2.50818e-11
1.293522	2.46515e-11
1.293844	2.45349e-11
1.294167	2.48001e-11
1.294489	2.51276e-11
1.294811	2.51085e-11
1.295134	2.50151e-11
1.295456	2.50758e-11
1.295779	2.51832e-11
1.296101	2.52044e-11
1.296423	2.51658e-11
1.296746	2.50885e-11
1.297068	2.51464e-11
1.29739	2.49441e-11
1.297713	2.44533e-11
1.298035	2.41415e-11
1.298357	2.47888e-11
1.29868	2.49496e-11
1.299002	2.50606e-11
1.299325	2.49837e-11
1.299647	2.50907e-11
1.299969	2.49688e-11
1.300292	2.49914e-11
1.300614	2.47533e-11
1.300936	2.45933e-11
1.301259	2.45899e-11
1.301581	2.48031e-11
1.301903	2.47902e-11
1.302226	2.49576e-11
1.302548	2.48244e-11
1.30287	2.48339e-11
1.303193	2.42766e-11
1.303515	2.38304e-11
1.303838	2.42076e-11
1.30416	2.45359e-11
1.304482	2.47102e-11
1.304804	2.47759e-11
1.305127	2.45014e-11
1.305449	2.45318e-11
1.305771	2.47011e-11
1.306094	2.47116e-11
1.306416	2.45166e-11
1.306738	2.4589e-11
1.307061	2.45469e-11
1.307383	2.47082e-11
1.307705	2.45923e-11
1.308027	2.44806e-11
1.30835	2.45028e-11
1.308672	2.46097e-11
1.308994	2.44502e-11
1.309317	2.45429e-11
1.309639	2.46051e-11
1.309961	2.45993e-11
1.310283	2.37995e-11
1.310606	2.36667e-11
1.310928	2.41894e-11
1.31125	2.45509e-11
1.311572	2.44804e-11
1.311895	2.43527e-11
1.312217	2.36871e-11
1.312539	2.1632e-11
1.312862	2.16505e-11
1.313184	2.37344e-11
1.313506	2.39729e-11
1.313828	2.39704e-11
1.314151	2.42702e-11
1.314473	2.44857e-11
1.314795	2.40542e-11
1.315117	2.26918e-11
1.31544	2.14337e-11
1.315762	2.27702e-11
1.316084	2.41633e-11
1.316406	2.45018e-11
1.316728	2.43601e-11
1.317051	2.43232e-11
1.317373	2.4386e-11
1.317695	2.39207e-11
1.318017	2.2867e-11
1.31834	2.34949e-11
1.318662	2.42023e-11
1.318984	2.44899e-11
1.319306	2.43581e-11
1.319628	2.43703e-11
1.319951	2.38628e-11
1.320273	2.38028e-11
1.320595	2.40381e-11
1.320917	2.43032e-11
1.32124	2.40722e-11
1.321562	2.40237e-11
1.321884	2.40299e-11
1.322206	2.41513e-11
1.322528	2.4163e-11
1.322851	2.41599e-11
1.323173	2.41341e-11
1.323495	2.42944e-11
1.323817	2.42267e-11
1.324139	2.41895e-11
1.324462	2.42518e-11
1.324784	2.42913e-11
1.325106	2.40038e-11
1.325428	2.39144e-11
1.32575	2.40194e-11
1.326073	2.40482e-11
1.326395	2.37075e-11
1.326717	2.37426e-11
1.327039	2.37815e-11
1.327361	2.40041e-11
1.327683	2.40337e-11
1.328006	2.39604e-11
1.328328	2.33233e-11
1.32865	2.29851e-11
1.328972	2.20812e-11
1.329294	2.22607e-11
1.329616	2.2699e-11
1.329939	2.31016e-11
1.330261	2.37791e-11
1.330583	2.38259e-11
1.330905	2.36451e-11
1.331227	2.31372e-11
1.331549	2.33824e-11
1.331872	2.34174e-11
1.332194	2.24104e-11
1.332516	2.27312e-11
1.332838	2.28739e-11
1.33316	2.3223e-11
1.333483	2.36546e-11
1.333805	2.36698e-11
1.334127	2.38945e-11
1.334449	2.40375e-11
1.334771	2.3651e-11
1.335093	2.37055e-11
1.335415	2.34359e-11
1.335737	2.30273e-11
1.33606	2.34169e-11
1.336382	2.40223e-11
1.336704	2.38321e-11
1.337026	2.3643e-11
1.337348	2.34347e-11
1.33767	2.35878e-11
1.337992	2.36383e-11
1.338315	2.3706e-11
1.338637	2.32734e-11
1.338959	2.31482e-11
1.339281	2.26523e-11
1.339603	2.2699e-11
1.339925	2.30532e-11
1.340247	2.30679e-11
1.340569	2.35239e-11
1.340892	2.38066e-11
1.341214	2.35177e-11
1.341536	2.3266e-11
1.341858	2.28704e-11
1.34218	2.31992e-11
1.342502	2.34442e-11
1.342824	2.34396e-11
1.343146	2.32096e-11
1.343469	2.29014e-11
1.343791	2.27878e-11
1.344113	2.32517e-11
1.344435	2.32522e-11
1.344757	2.34265e-11
1.345079	2.35485e-11
1.345401	2.31176e-11
1.345723	2.29871e-11
1.346045	2.32027e-11
1.346368	2.26149e-11
1.34669	2.29946e-11
1.347012	2.34965e-11
1.347334	2.35287e-11
1.347656	2.21193e-11
1.347978	2.31218e-11
1.3483	2.32904e-11
1.348622	2.29753e-11
1.348944	2.30757e-11
1.349267	2.32729e-11
1.349589	2.31399e-11
1.349911	2.28388e-11
1.350233	2.16228e-11
1.350555	2.18219e-11
1.350877	2.33579e-11
1.351199	2.33794e-11
1.351521	2.2589e-11
1.351843	2.31865e-11
1.352165	2.33278e-11
1.352488	2.28427e-11
1.35281	2.28253e-11
1.353132	2.24688e-11
1.353454	2.29014e-11
1.353776	2.33541e-11
1.354098	2.29782e-11
1.35442	2.26484e-11
1.354742	2.12587e-11
1.355064	2.27429e-11
1.355386	2.36045e-11
1.355709	2.14701e-11
1.356031	2.2127e-11
1.356353	2.33631e-11
1.356675	2.25633e-11
1.356997	2.05456e-11
1.357319	2.20182e-11
1.357641	2.21741e-11
1.357963	2.30832e-11
1.358285	2.2417e-11
1.358608	2.19466e-11
1.35893	2.30132e-11
1.359252	2.19632e-11
1.359574	1.95403e-11
1.359896	2.34674e-11
1.360218	2.25455e-11
1.36054	2.19412e-11
1.360862	2.03413e-11
1.361184	2.28622e-11
1.361506	2.27308e-11
1.361828	2.12431e-11
1.36215	2.03694e-11
1.362473	2.16805e-11
1.362795	2.26233e-11
1.363117	2.22533e-11
1.363439	2.18441e-11
1.363761	2.23045e-11
1.364083	2.24991e-11
1.364405	2.15632e-11
1.364727	2.05088e-11
1.365049	2.34235e-11
1.365371	2.08563e-11
1.365693	2.37918e-11
1.366016	2.30851e-11
1.366338	2.26973e-11
1.36666	2.19204e-11
1.366982	2.09001e-11
1.367304	2.18621e-11
1.367626	2.0065e-11
1.367948	2.19888e-11
1.36827	2.19321e-11
1.368592	2.08558e-11
1.368914	2.29612e-11
1.369236	2.26161e-11
1.369559	2.19608e-11
1.369881	1.93853e-11
1.370203	2.15803e-11
1.370525	2.27263e-11
1.370847	2.03392e-11
1.371169	2.02918e-11
1.371491	2.12909e-11
1.371813	2.16495e-11
1.372135	2.00451e-11
1.372458	2.26769e-11
1.37278	2.16757e-11
1.373102	2.1122e-11
1.373424	2.20201e-11
1.373746	2.25684e-11
1.374068	2.22791e-11
1.37439	2.21751e-11
1.374712	2.05616e-11
1.375034	2.19042e-11
1.375356	2.34335e-11
1.375679	2.19893e-11
1.376001	2.07188e-11
1.376323	2.24956e-11
1.376645	2.25436e-11
1.376967	2.01235e-11
1.377289	2.28224e-11
1.377611	2.28076e-11
1.377933	2.20508e-11
1.378255	2.28813e-11
1.378577	1.9543e-11
1.3789	2.2335e-11
1.379222	2.28188e-11
1.379544	2.23141e-11
1.379866	2.23718e-11
