1.57	1.2170092574254162e-11
1.570198	1.22019e-11
1.570601	1.22851e-11
1.571004	1.241e-11
1.571408	1.24941e-11
1.571811	1.25968e-11
1.572214	1.2645e-11
1.572618	1.26098e-11
1.573021	1.25736e-11
1.573424	1.27007e-11
1.573827	1.27566e-11
1.574231	1.25273e-11
1.574634	1.23105e-11
1.575037	1.22243e-11
1.57544	1.21837e-11
1.575844	1.25756e-11
1.576247	1.27117e-11
1.57665	1.2307e-11
1.577053	1.17302e-11
1.577457	1.19625e-11
1.57786	1.25226e-11
1.578263	1.2821e-11
1.578666	1.27553e-11
1.579069	1.26846e-11
1.579473	1.27458e-11
1.579876	1.27869e-11
1.580279	1.2723e-11
1.580682	1.27778e-11
1.581086	1.28116e-11
1.581489	1.27681e-11
1.581892	1.26101e-11
1.582295	1.24165e-11
1.582698	1.24693e-11
1.583101	1.26359e-11
1.583505	1.25113e-11
1.583908	1.22541e-11
1.584311	1.24271e-11
1.584714	1.26837e-11
1.585117	1.27224e-11
1.58552	1.25489e-11
1.585924	1.25044e-11
1.586327	1.25383e-11
1.58673	1.24262e-11
1.587133	1.22822e-11
1.587536	1.22386e-11
1.587939	1.21321e-11
1.588342	1.19276e-11
1.588745	1.17244e-11
1.589149	1.14116e-11
1.589552	1.14947e-11
1.589955	1.18167e-11
1.590358	1.20895e-11
1.590761	1.21892e-11
1.591164	1.22673e-11
1.591567	1.23364e-11
1.59197	1.2448e-11
1.592373	1.24151e-11
1.592776	1.24878e-11
1.593179	1.25672e-11
1.593582	1.25624e-11
1.593985	1.25337e-11
1.594388	1.2463e-11
1.594792	1.25068e-11
1.595195	1.25424e-11
1.595598	1.24567e-11
1.596001	1.22058e-11
1.596404	1.19444e-11
1.596807	1.19924e-11
1.59721	1.22501e-11
1.597613	1.23866e-11
1.598016	1.24294e-11
1.598419	1.22892e-11
1.598822	1.23377e-11
1.599225	1.25188e-11
1.599628	1.24873e-11
1.600031	1.24927e-11
1.600434	1.23828e-11
1.600837	1.20477e-11
1.60124	1.18632e-11
1.601643	1.21945e-11
1.602046	1.23122e-11
1.602449	1.21317e-11
1.602852	1.21918e-11
1.603255	1.23237e-11
1.603658	1.23459e-11
1.604061	1.22082e-11
1.604464	1.19814e-11
1.604867	1.21141e-11
1.605269	1.22293e-11
1.605672	1.22786e-11
1.606075	1.21768e-11
1.606478	1.20277e-11
1.606881	1.21246e-11
1.607284	1.21403e-11
1.607687	1.19677e-11
1.60809	1.19816e-11
1.608493	1.20414e-11
1.608896	1.20164e-11
1.609299	1.18436e-11
1.609702	1.15898e-11
1.610105	1.14233e-11
1.610507	1.13692e-11
1.61091	1.12836e-11
1.611313	1.12758e-11
1.611716	1.12871e-11
1.612119	1.1408e-11
1.612522	1.15404e-11
1.612925	1.15686e-11
1.613328	1.16423e-11
1.613731	1.17819e-11
1.614133	1.18344e-11
1.614536	1.19748e-11
1.614939	1.1987e-11
1.615342	1.19057e-11
1.615745	1.17812e-11
1.616148	1.17778e-11
1.616551	1.1697e-11
1.616953	1.16011e-11
1.617356	1.17651e-11
1.617759	1.18504e-11
1.618162	1.17678e-11
1.618565	1.17297e-11
1.618968	1.18078e-11
1.619371	1.1904e-11
1.619773	1.17891e-11
1.620176	1.16433e-11
1.620579	1.16546e-11
1.620982	1.16504e-11
1.621385	1.16663e-11
1.621788	1.15678e-11
1.62219	1.16296e-11
1.622593	1.18324e-11
1.622996	1.18244e-11
1.623399	1.17271e-11
1.623801	1.17046e-11
1.624204	1.1714e-11
1.624607	1.16311e-11
1.62501	1.1661e-11
1.625413	1.17726e-11
1.625816	1.18135e-11
1.626218	1.17959e-11
1.626621	1.18003e-11
1.627024	1.18149e-11
1.627427	1.18078e-11
1.627829	1.17694e-11
1.628232	1.17365e-11
1.628635	1.16924e-11
1.629038	1.1689e-11
1.62944	1.16796e-11
1.629843	1.16844e-11
1.630246	1.16482e-11
1.630649	1.16887e-11
1.631051	1.16744e-11
1.631454	1.16121e-11
1.631857	1.14259e-11
1.63226	1.13732e-11
1.632662	1.15113e-11
1.633065	1.15918e-11
1.633468	1.15176e-11
1.63387	1.1479e-11
1.634273	1.15152e-11
1.634676	1.15346e-11
1.635079	1.14937e-11
1.635481	1.14678e-11
1.635884	1.14154e-11
1.636287	1.13726e-11
1.63669	1.11781e-11
1.637092	1.11234e-11
1.637495	1.12124e-11
1.637898	1.11464e-11
1.6383	1.07696e-11
