radius  surf_mag
1.384	16.323
1.501	16.401
1.656	16.494
1.793	16.578
2.030	16.715
2.178	16.796
2.421	16.917
2.630	17.014
2.877	17.119
3.162	17.231
3.424	17.320
3.811	17.449
4.150	17.544
4.491	17.643
4.983	17.766
5.508	17.885
6.067	18.001
6.740	18.123
7.368	18.225
8.105	18.336
8.846	18.442
9.572	18.534
10.334	18.627
11.345	18.747
12.393	18.859
13.715	18.990
15.072	19.118
16.642	19.246
18.060	19.361
19.891	19.489
21.899	19.625
24.066	19.747
26.086	19.853
28.543	19.967
31.664	20.099
35.021	20.236
38.089	20.352
41.673	20.480
45.709	20.616
50.273	20.767
54.954	20.906
60.173	21.038
66.476	21.199
72.946	21.347
80.538	21.509
86.963	21.628
94.733	21.737
103.872	21.883
112.980	22.030
125.507	22.216
137.932	22.366
153.285	22.502
