14.2,0.643,0.97789,0.02211
14.2,0.644,0.97762,0.02238
14.2,0.645,0.97918,0.02082
14.2,0.646,0.98227,0.01773
14.2,0.647,0.98597,0.01403
14.2,0.648,0.98923,0.01077
14.2,0.649,0.99116,0.00884002
14.2,0.65,0.99141,0.00858998
