14.2,0.619,0.99096,0.00904
14.2,0.62,0.99008,0.00992
14.2,0.621,0.98751,0.01249
14.2,0.622,0.98406,0.01594
14.2,0.623,0.98094,0.01906
14.2,0.624,0.97919,0.02081
14.2,0.625,0.97932,0.02068
14.2,0.626,0.98103,0.01897
