14.2,0.603,0.99107,0.00893003
14.2,0.604,0.98857,0.01143
14.2,0.605,0.98736,0.01264
14.2,0.606,0.98791,0.01209
14.2,0.607,0.98995,0.01005
14.2,0.608,0.99253,0.00747001
14.2,0.609,0.99448,0.00551999
14.2,0.61,0.99485,0.00515002
