14.2,0.635,0.97471,0.02529
14.2,0.636,0.97758,0.02242
14.2,0.637,0.98102,0.01898
14.2,0.638,0.98381,0.01619
14.2,0.639,0.98501,0.01499
14.2,0.64,0.98434,0.01566
14.2,0.641,0.98225,0.01775
14.2,0.642,0.97973,0.02027
