    0.7071    4.4094
    0.5000    1.3986
    0.3536    0.3167
    0.2500    0.3338
    0.1768    0.0637
    0.1250    0.0443
    0.0884    0.2067
    0.0625    0.0662
    0.0442    0.0075
    0.0312    0.0549
    0.0221    0.0327
    0.0156    0.0300
    0.0110    0.0365
