    0.7071        0.3433
    0.5000        0.3601
    0.3536        0.3941
    0.2500        0.4032
    0.1768        0.3891
    0.1250        0.3862
    0.0884        0.3919
    0.0625        0.3937
    0.0442        0.3805
    0.0312        0.3761
    0.0221        0.3719
    0.0156        0.3733
    0.0110        0.3708
